"id"	"case_no"	"case_no_year"	"case_no_sequence"	"case_no_series"	"session_date"	"session_time"	"location"	"case_subject"	"judge_id"	"judge_name"	"cleark_id"	"clerk_name"	"handle_department"	"session_form"	"is_open"	"create_date"	"create_user_id"	"create_username"	"create_user_realname"	"revise_date"	"revise_user_id"	"revise_username"	"revise_user_realname"	"status"	"register_date"	"handle_person"	"courtroom_name"	"session_begin"	"session_end"	"memo"	"procedure_type"	"appliers"	"defenders"	"case_progress"	"appeal_date"	"appeal_result"	"mediate_date"	"mediate_result"	"sentence_date"	"sentence_result"	"regional_court"	"is_finish"	"regional_court_id"	"change_time"	"docUNID"	"sjy"	"sqrssdw"	"bsqrssdw"	"sasj"	"pqsj"	"ccbq"	"ysjasj"	"ysjafs"	"esjg"	"dqjd"	"xxly"	"is_deleted"	"SAAY"	"SXRQ"	"AJLB"
"23963386987203327"	"(2014)深福法行非诉审字第00046号"	"2014"	"行非诉审"	"46"	""	""	""	"其他行政非诉审查与执行"	" "	""	" "	""	"44030217"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"3020"	" "	"8"
"23963388172285105"	"(2014)深福法民一初字第01311号"	"2014"	"民一初"	"1311"	""	""	""	"不当得利纠纷"	" "	""	" "	""	"44030212"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9296"	" "	"2"
"23963388224852273"	"(2014)深宝法民二初字第00992号"	"2014"	"民二初"	"992"	""	""	""	"买卖合同纠纷"	"J340909170414"	""	"J342926818280"	""	"44030413"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	"J340909170414"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	"J342926818280"	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9142"	" "	"2"
"23963389873655681"	"(2014)深宝法民二初字第00991号"	"2014"	"民二初"	"991"	""	""	""	"股权转让纠纷"	" "	""	" "	""	"44030413"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9570"	" "	"2"
"23963390146974704"	"(2014)深宝法公执字第00409号"	"2014"	"公执"	"409"	""	""	""	"合同"	" "	""	" "	""	"44030445"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"3008"	" "	"8"
"23963390621741242"	"(2014)深宝法民一初字第00735号"	"2014"	"民一初"	"735"	""	""	""	"民间借贷纠纷"	" "	""	" "	""	"44030412"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9181"	" "	"2"
"23963392038348867"	"(2014)深南法前民初字第00085号"	"2014"	"前民初"	"85"	""	""	""	"名誉权纠纷"	"4403030132"	"徐强"	"4403030128"	"吴奕盈"	"44030346"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	"4403030132"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"南山法院"	""	"440303"	"2014/4/2 18:08:52"	""	"4403030128"	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"400"	"3"	"0"	"8013"	" "	"2"
"23963392055465138"	"(2014)深宝法沙民初字第00697号"	"2014"	"沙民初"	"697"	""	""	""	"不当得利纠纷"	" "	""	" "	""	"44030441"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9296"	" "	"2"
"23963392404156185"	"(2014)深南法前民初字第00086号"	"2014"	"前民初"	"86"	""	""	""	"名誉权纠纷"	"4403030132"	"徐强"	"4403030128"	"吴奕盈"	"44030346"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	"4403030132"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"南山法院"	""	"440303"	"2014/4/2 18:08:52"	""	"4403030128"	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"400"	"3"	"0"	"8013"	" "	"2"
"23963392553101344"	"(2014)深福法民一初字第01312号"	"2014"	"民一初"	"1312"	""	""	""	"变更抚养关系纠纷"	"4403020133"	"王春梅"	"4403020442"	"邓行成"	"44030206"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	"4403020133"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:08:52"	""	"4403020442"	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"9026"	" "	"2"
"23963394047892850"	"(2014)深宝法民二初字第00993号"	"2014"	"民二初"	"993"	""	""	""	"仲裁程序中的财产保全"	" "	""	" "	""	"44030406"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9808"	" "	"2"
"23963395463963619"	"(2014)深南法执字第01500号"	"2014"	"执"	"1500"	""	""	""	"其他合同纠纷"	"4403030230"	"龙侠侠"	"4403030383"	"陈亮"	"44030304"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	"4403030230"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"南山法院"	""	"440303"	"2014/4/2 18:08:52"	""	"4403030383"	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"400"	"3"	"0"	"3029"	" "	"8"
"23963396516554158"	"(2014)深宝法西民初字第00790号"	"2014"	"西民初"	"790"	""	""	""	"买卖合同纠纷"	" "	""	" "	""	"44030440"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9142"	" "	"2"
"23963396741617036"	"(2014)深福法民二初字第02941号"	"2014"	"民二初"	"2941"	""	""	""	"财产保险合同纠纷"	" "	""	" "	""	"44030213"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9671"	" "	"2"
"23963397585210649"	"(2014)深宝法龙执字第00498号"	"2014"	"龙执"	"498"	""	""	""	"仲裁"	" "	""	" "	""	"44030443"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"3021"	" "	"8"
"23963398741697708"	"(2014)深福法执字第04715号"	"2014"	"执"	"4715"	""	""	""	"合同"	" "	""	" "	""	"44030204"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"3008"	" "	"8"
"23963399153024996"	"(2014)深南法执字第01498号"	"2014"	"执"	"1498"	""	""	""	"其他合同纠纷"	"4403030121"	"魏锦裕"	"4403030368"	"全敏"	"44030304"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	"4403030121"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"南山法院"	""	"440303"	"2014/4/2 18:08:52"	""	"4403030368"	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"400"	"3"	"0"	"3029"	" "	"8"
"23963400585096450"	"(2014)深宝法民一初字第00736号"	"2014"	"民一初"	"736"	""	""	""	"民间借贷纠纷"	" "	""	" "	""	"44030412"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9181"	" "	"2"
"23963402175633854"	"(2014)深龙法地执字第00295号"	"2014"	"地执"	"295"	""	""	""	"其他合同纠纷"	"4403050265"	"黎君"	" "	"彭国民"	"44030546"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	"4403050265"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"3029"	" "	"8"
"23963402934340482"	"(2014)深福法民一初字第01313号"	"2014"	"民一初"	"1313"	""	""	""	"民间借贷纠纷"	" "	""	" "	""	"44030212"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9181"	" "	"2"
"23963402953797352"	"(2014)深龙法执字第00514号"	"2014"	"执"	"514"	""	""	""	"婚姻家庭、继承"	"J350909170391"	""	" "	"彭国民"	"44030504"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	"J350909170391"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"3007"	" "	"8"
"23963403824310946"	"(2014)深福法执字第04716号"	"2014"	"执"	"4716"	""	""	""	"合同"	" "	""	" "	""	"44030204"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"3008"	" "	"8"
"23963404559519541"	"(2014)深南法沙民初字第00403号"	"2014"	"沙民初"	"403"	""	""	""	"劳动合同纠纷"	"4403030066"	"梁艳芳"	"4403030271"	"李广福"	"44030342"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	"4403030066"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"南山法院"	""	"440303"	"2014/4/2 18:08:52"	""	"4403030271"	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"400"	"3"	"0"	"9463"	" "	"2"
"23963405402409224"	"(2014)深宝法民二初字第00994号"	"2014"	"民二初"	"994"	""	""	""	"仲裁程序中的财产保全"	" "	""	" "	""	"44030406"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9808"	" "	"2"
"23963405404163015"	"(2014)深宝法民二初字第00995号"	"2014"	"民二初"	"995"	""	""	""	"仲裁程序中的财产保全"	" "	""	" "	""	"44030406"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9808"	" "	"2"
"23963405854228183"	"(2014)深宝法观民初字第00581号"	"2014"	"观民初"	"581"	""	""	""	"房屋租赁合同纠纷"	" "	""	" "	""	"44030444"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9196"	" "	"2"
"23963406262571145"	"(2014)深南法执字第01499号"	"2014"	"执"	"1499"	""	""	""	"其他合同纠纷"	"4403030148"	"叶冰"	"4403030296"	"罗彩燕"	"44030304"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	"4403030148"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"南山法院"	""	"440303"	"2014/4/2 18:08:52"	""	"4403030296"	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"400"	"3"	"0"	"3029"	" "	"8"
"23963407215217002"	"(2014)深福法民一初字第01314号"	"2014"	"民一初"	"1314"	""	""	""	"生命权、健康权、身体权纠纷"	" "	""	" "	""	"44030212"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9003"	" "	"2"
"23963407474638992"	"(2014)深龙法民三初字第00460号"	"2014"	"民三初"	"460"	""	""	""	"确认合同无效纠纷"	"J350909170497"	""	"J353167688496"	""	"44030514"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	"J350909170497"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/4/2 18:08:52"	""	"J353167688496"	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9135"	" "	"2"
"23963407558687545"	"(2014)深宝法西劳初字第00200号"	"2014"	"西劳初"	"200"	""	""	""	"劳动争议"	" "	""	" "	""	"44030440"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9462"	" "	"2"
"23963408196890107"	"(2014)深宝法民一初字第00737号"	"2014"	"民一初"	"737"	""	""	""	"离婚纠纷"	" "	""	" "	""	"44030449"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9015"	" "	"2"
"23963408901488185"	"(2014)深福法民一初字第01315号"	"2014"	"民一初"	"1315"	""	""	""	"民间借贷纠纷"	" "	""	" "	""	"44030212"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9181"	" "	"2"
"23963409310246249"	"(2014)深宝法松民初字第00380号"	"2014"	"松民初"	"380"	""	""	""	"买卖合同纠纷"	" "	""	" "	""	"44030442"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9142"	" "	"2"
"23963409353269467"	"(2014)深福法民一初字第01316号"	"2014"	"民一初"	"1316"	""	""	""	"机动车交通事故责任纠纷"	" "	""	" "	""	"44030212"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9722"	" "	"2"
"23963409597244548"	"(2014)深宝法西劳初字第00201号"	"2014"	"西劳初"	"201"	""	""	""	"劳动争议"	" "	""	" "	""	"44030440"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9462"	" "	"2"
"23963410203697822"	"(2014)深宝法民二初字第00996号"	"2014"	"民二初"	"996"	""	""	""	"买卖合同纠纷"	" "	""	" "	""	"44030413"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9142"	" "	"2"
"23963410397365342"	"(2014)深宝法松民初字第00378号"	"2014"	"松民初"	"378"	""	""	""	"机动车交通事故责任纠纷"	" "	""	" "	""	"44030442"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9722"	" "	"2"
"23963411000489960"	"(2014)深南法执恢字第00035号"	"2014"	"执恢"	"35"	""	""	""	"仲裁"	"4403030028"	"冯军荣"	"4403030387"	"梁世奎"	"44030304"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	"4403030028"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"南山法院"	""	"440303"	"2014/4/2 18:08:52"	""	"4403030387"	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"3021"	" "	"8"
"23963411483768838"	"(2014)深宝法松民初字第00379号"	"2014"	"松民初"	"379"	""	""	""	"买卖合同纠纷"	" "	""	" "	""	"44030442"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9142"	" "	"2"
"23963412132966307"	"(2014)深福法民二初字第02942号"	"2014"	"民二初"	"2942"	""	""	""	"小额借款合同纠纷"	" "	""	" "	""	"44030213"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9182"	" "	"2"
"23963412406384241"	"(2014)深福法民一初字第01317号"	"2014"	"民一初"	"1317"	""	""	""	"民间借贷纠纷"	" "	""	" "	""	"44030212"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9181"	" "	"2"
"23963412675062927"	"(2014)深南法执恢字第00036号"	"2014"	"执恢"	"36"	""	""	""	"其他合同纠纷"	"4403030121"	"魏锦裕"	"4403030368"	"全敏"	"44030304"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	"4403030121"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"南山法院"	""	"440303"	"2014/4/2 18:08:52"	""	"4403030368"	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"400"	"3"	"0"	"3029"	" "	"8"
"23963412900841902"	"(2014)深宝法观劳初字第00181号"	"2014"	"观劳初"	"181"	""	""	""	"劳动争议"	" "	""	" "	""	"44030444"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9462"	" "	"2"
"23963413158327709"	"(2014)深宝法民一初字第00738号"	"2014"	"民一初"	"738"	""	""	""	"因申请诉前财产保全损害责任纠纷"	" "	""	" "	""	"44030412"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9766"	" "	"2"
"23963413255405904"	"(2014)深南法沙民初字第00404号"	"2014"	"沙民初"	"404"	""	""	""	"买卖合同纠纷"	"4403030173"	"郑云杉"	"4403030252"	"张艳（小）"	"44030342"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	"4403030173"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"南山法院"	""	"440303"	"2014/4/2 18:08:52"	""	"4403030252"	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"400"	"3"	"0"	"9142"	" "	"2"
"23963414753575218"	"(2014)深福法执字第04717号"	"2014"	"执"	"4717"	""	""	""	"其他民事"	" "	""	" "	""	"44030204"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"3013"	" "	"8"
"23963414785291183"	"(2014)深宝法少民初字第00122号"	"2014"	"少民初"	"122"	""	""	""	"抚养纠纷"	" "	""	" "	""	"44030422"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9024"	" "	"2"
"23963415375208688"	"(2014)深宝法西劳初字第00202号"	"2014"	"西劳初"	"202"	""	""	""	"劳动争议"	" "	""	" "	""	"44030440"	""	""	"2014/4/2 18:08:52"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2014/4/1 00:00:00"	""	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/2 18:08:52"	""	" "	""	""	"2014/4/1 00:00:00"	""	""	""	" "	""	"300"	"3"	"0"	"9462"	" "	"2"
